Unnamed: 0.1,Unnamed: 0,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty
106,109,Xiaomi,Mi Notebook Ultra Laptop,46990,65.0,11Th Gen Intel Core I5 11300H,"Quad Core, 8 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Iris Xe Graphics,15.6,3200,2000,Windows 10  Os,1
107,110,Iball,Excelance Compbook Laptop,9999,69.32352941,Intel Atom Quad Core Z3735F,Quad Core,2Gb,Ddr3,32Gb,Hard-Disk,Intel Hd Graphics,11.6,1366,768,Windows 10 Os,1
109,112,Asus,Vivobook 15 X1502Za-Ej385Ws Laptop,40990,69.32352941,12Th Gen Intel Core I3 1220P,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Uhd Graphics,15.6,1920,1080,Windows 11 Os,1
110,114,Lenovo,Ideapad Gaming 3 82Sb00V5In Laptop,74990,67.0,6Th Gen Amd Ryzen 7 6800H,"Octa Core, 16 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
111,115,Zebronics,Zeb-Nbc 3S 2023 Laptop,33990,65.0,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated,15.6,1920,1080,Windows 11 Os,1
112,116,Zebronics,Pro Series Z Zeb-Nbc 4S 2023 Laptop,39990,66.0,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated,15.6,1920,1080,Windows 11 Os,1
113,117,Asus,Cx1101Cma-Gj0004 Chromebook,10990,69.32352941,Intel Celeron  N4020,"Dual Core, 2 Threads",4Gb,Lpddr4,32Gb,Hard-Disk,Intel Uhd Graphics 600,11.6,1366,768,Chrome Os,1
114,118,Msi,Katana 15 B13Udxk-1482In Gaming Laptop,88990,75.0,13Th Gen Intel Core I5 13500H,"12 Cores (4P + 8E), 16 Threads",32Gb,Ddr5,1Tb,Ssd,6Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,2
116,121,Hp,15S-Fy5007Tu Laptop,54990,62.0,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated Uhd,15.6,1920,1080,Windows 11 Os,1
117,122,Lenovo,Thinkbook 15 G5 21Jfa00Bin Laptop,49990,70.0,7Th Gen Amd Ryzen 7 7730U,"Octa Core, 16 Threads",8Gb,Ddr4,512Gb,Ssd,Amd Radeon Amd,15.6,1920,1080,Windows 11 Os,1
118,124,Asus,Vivobook 16 2023 X1605Va-Mb947Ws Laptop,80739,71.0,13Th Gen Intel Core I9 13900H,"14 Cores (6P + 8E), 20 Threads",16Gb,Ddr4,512Gb,Ssd,Integrated Intel Iris Xe Graphics,16.0,1920,1200,Windows 11 Os,1
119,125,Lenovo,Thinkpad E15 G4 21Dja0Y0In Laptop,62990,64.0,12Th Gen Intel Core I7 1255U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Iris Xe,15.6,1920,1080,Windows 11 Os,1
120,126,Hp,Victus 15-Fa1132Tx Laptop,62990,66.0,12Th Gen Intel Core I5 12450H,"Octa Core (4P + 4E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,15.6,1920,1080,Windows 11 Os,1
121,127,Hp,Victus 15-Fb1017Ax Gaming Laptop,69501,71.0,7Th Gen Amd Ryzen 5 7535Hs,"Hexa Core, 12 Threads",16Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,15.6,1920,1080,Windows 11 Os,1
122,129,Lenovo,Ideapad Slim 5 14Iah8 83Bf000Uin Laptop,59990,69.32352941,12Th Gen Intel Core I5 12450H,"Octa Core (4P + 4E), 12 Threads",16Gb,Lpddr5,512Gb,Ssd,Intel Uhd Graphics,14.0,1920,1080,Windows 11 Os,1
123,131,Hp,Victus 15-Fb1015Ax Gaming Laptop,54990,69.0,7Th Gen Amd Ryzen 5 7535Hs,"Hexa Core, 12 Threads",8Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,15.6,1920,1080,Windows 11 Os,1
124,136,Lenovo,Loq 15Irh8 82Xv00F4In 2023 Gaming Laptop,64990,69.0,12Th Gen Intel Core I5 12450H,"Octa Core (4P + 4E), 12 Threads",16Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,15.6,1920,1080,Windows 11 Os,1
125,138,Msi,Modern 15 B12M-612In Laptop,37729,60.0,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Iris Xe,15.6,1920,1080,Windows 11 Os,1
126,139,Lenovo,Ideapad Gaming 3 82K2025Min Laptop,50712,69.0,5Th Gen Amd Ryzen 5  5600H,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Gtx 1650,15.6,1920,1080,Windows 11 Os,1
127,140,Msi,Modern 14 C11M-029In Laptop,44990,62.0,11Th Gen Intel Core I5 1155G7,"Quad Core, 8 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 Os,1
128,141,Chuwi,Corebook X Laptop,23990,69.32352941,10Th Gen Intel Core I3 1005G1,"Dual Core, 4 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Uhd Graphics,14.0,1920,1200,Windows 11 Os,1
129,142,Hp,15S-Ey2001Au Laptop,49990,63.0,5Th Gen Amd Ryzen 7   5700U,"Octa Core, 16 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Radeon,15.6,1920,1080,Windows 11 Os,1
130,144,Hp,Pavilion 15-Eg3079Tu Laptop,72990,66.0,13Th Gen Intel Core I5 1340P,"12 Cores (4P + 8E), 16 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
131,145,Lenovo,Ideapad Slim 3 82H803B6In Laptop,52101,66.0,11Th Gen Intel Core I7 1165G7,"Quad Core, 8 Threads",16Gb,Ddr4,512Gb,Ssd,Integrated Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
132,146,Infinix,Inbook X2 Slim Series Laptop,28990,69.32352941,11Th Gen Intel Core I3  1115G4,"Dual Core, 4 Threads",8Gb,Lpddr4X,512Gb,Ssd,Intel Integrated Uhd Graphics,14.0,1920,1080,Windows 11 Os,1
133,147,Hp,Pavilion 15S-Fq5190Tu Laptop,69490,65.0,12Th Gen Intel Core I7 1255U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Iris Xe,15.6,1920,1080,Windows 11 Os,1
134,148,Acer,Aspire 5 A515-58P Nx.Khjsi.001 Gaming Laptop,39965,69.32352941,13Th Gen Intel Core I3 1315U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Lpddr5,512Gb,Ssd,Intel Uhd Graphics,15.6,1920,1080,Windows 11 Os,1
135,149,Acer,Aspire 5 14 A514-56Gm 2023 Gaming Laptop,54990,67.0,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,14.0,1920,1080,Windows 11 Os,1
136,150,Asus,Vivobook 15 X1502Za-Ej532Ws Laptop,46999,64.0,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Iris Xe,15.6,1920,1080,Windows 11 Os,1
137,151,Asus,Vivobook S15 Oled 2023 S5504Va-Ma543Ws Laptop,83990,65.0,13Th Gen Intel Core I5 13500H,"12 Cores (4P + 8E), 16 Threads",16Gb,Lpddr5,512Gb,Ssd,Intel Integrated Iris Xe,15.6,2880,1620,Windows 11 Os,1
138,152,Hp,Victus 15-Fb0108Ax Gaming Laptop,51499,67.0,5Th Gen Amd Ryzen 5  5600H,"Hexa Core, 12 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Amd Radeon Rx 6500M Graphics,15.6,1920,1080,Windows 11 Os,1
139,153,Dell,Vostro 3425 M552321Win9S Laptop,50990,68.0,5Th Gen Amd Ryzen 5 5625U,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,14.0,1920,1080,Windows 11 Os,1
140,154,Hp,Chromebook 15A-Na0012Tu Laptop,23990,69.32352941,Intel Celeron  N4500,"Dual Core, 2 Threads",4Gb,Lpddr4X,128Gb,Hard-Disk,Intel Integrated Uhd Graphics,15.6,1366,768,Chrome Os,1
141,155,Acer,Aspire 3 A315-24P Nx.Kdesi.003 Laptop,27990,69.32352941,7Th Gen Amd Ryzen 3 7320U,"Quad Core, 8 Threads",8Gb,Unknown,512Gb,Ssd,Amd Radeon Graphiics,15.6,1920,1080,Windows 11 Os,1
142,156,Hp,Pavilion X360 14-Ek1010Tu Laptop,79990,70.0,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,1Tb,Ssd,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 Os,1
143,157,Samsung,Galaxy Book 3 Np750Xfg-Ka3In Laptop,84390,60.0,13Th Gen Intel Core I7 1355U,"10 Cores (2P + 8E), 12 Threads",16Gb,Lpddr4X,512Gb,Ssd,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
144,158,Infinix,Inbook Y1 Plus Laptop,24990,69.32352941,10Th Gen Intel Core I3 1005G1,"Dual Core, 4 Threads",8Gb,Lpddr4X,256Gb,Ssd,Intel Integrated Uhd,15.6,1920,1080,Windows 11 Os,1
145,159,Samsung,Galaxy Book 3 Ultra Np960Xfh-Xa1In Laptop,281990,82.0,13Th Gen Intel Core I9 13900H,"14 Cores (6P + 8E), 20 Threads",32Gb,Lpddr5,1Tb,Ssd,Nvidia Geforce Rtx 4070,16.0,2880,1800,Windows 11 Os,1
146,160,Lenovo,Ideapad 1 15Amn7 82Vg00Eqin Laptop,26590,69.32352941,Amd Athlon 7120U,"Dual Core, 2 Threads",8Gb,Lpddr5,512Gb,Ssd,Amd Radeon 610M Graphics,15.6,1366,768,Windows 11 Os,1
147,161,Infinix,Inbook X2 Slim Series Xl23 2023 Laptop,37990,60.0,11Th Gen Intel Core I5 1155G7,"Quad Core, 8 Threads",16Gb,Lpddr4X,1Tb,Ssd,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 Os,1
148,162,Asus,Vivobook Pro 15 M6500Rc-Hn741Ws Laptop,71189,70.0,6Th Gen Amd Ryzen 7 6800H,"Octa Core, 16 Threads",16Gb,Lpddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
149,163,Hp,Victus 16-S0095Ax Gaming Laptop,85999,76.0,7Th Gen Amd Ryzen 7 7840Hs,"Octa Core, 16 Threads",16Gb,Ddr5,512Gb,Ssd,6Gb Nvidia Geforce Rtx 3050,16.1,1920,1080,Windows 11 Os,1
150,164,Lenovo,Yoga 7 82Ym0074In Laptop,93990,80.0,7Th Gen Amd Ryzen 7 7735U,"Octa Core, 16 Threads",16Gb,Ddr5,1Tb,Ssd,Amd Radeon Graphics,14.0,2880,1800,Windows 11 Os,1
152,166,Asus,Zenbook Flip 14 Oled Up5401Za-Ku541Ws Laptop,84990,69.0,12Th Gen Intel Core I5 12500H,"12 Cores (4P + 8E), 16 Threads",16Gb,Lpddr5,512Gb,Ssd,Intel Iris Xe Graphics,14.0,3840,2400,Windows 11 Os,1
154,170,Dell,Inspiron 3530 2023 Laptop,44190,69.32352941,13Th Gen Intel Core I3 1305U,"5 Cores (1P + 4E), 6 Threads",8Gb,Ddr4,1Tb,Ssd,Intel Integrated Uhd,15.6,1920,1080,Windows 11 Os,1
155,172,Acer,Predator 16 Nh.Qlusi.005 Laptop,159990,79.0,13Th Gen Intel Core I9 13900Hx,"24 Cores (8P + 16E), 32 Threads",16Gb,Ddr5,1Tb,Ssd,8Gb Nvidia Geforce Rtx 4060,16.0,2560,1600,Windows 11 Os,1
156,173,Hp,Victus 15-Fb0134Ax Gaming Laptop,52990,70.0,5Th Gen Amd Ryzen 5 5600H,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Amd Radeon Rx 6500M Graphics,15.6,1920,1080,Windows 11 Os,1
157,177,Acer,Aspire Lite 2023 Al15-51 Laptop,39990,62.0,11Th Gen Intel Core I5 1155G7,"Quad Core, 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
158,178,Dell,Inspiron 2023 14 5430 Laptop,73990,63.0,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",16Gb,Lpddr5,1Tb,Ssd,Intel Iris Xe Graphics,14.0,1920,1200,Windows 11 Os,1
159,179,Lenovo,Ideapad Gaming 3 82K101L7In Laptop,57500,70.0,11Th Gen Intel Core I5 11320H,"Quad Core, 8 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Gtx 1650,15.6,1920,1080,Windows 11 Os,1
160,180,Asus,Vivobook Pro 15 M6500Qf-Hn521Ws Laptop,59990,60.0,5Th Gen Amd Ryzen 5 5600Hs,"Hexa Core, 12 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 2050,15.6,1920,1080,Windows 11 Os,1
161,181,Acer,Aspire 7 A715-76G Un.Qmesi.004 Gaming Laptop,53990,69.0,12Th Gen Intel Core I5 12450H,"Octa Core (4P + 4E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Gtx 1650,15.6,1920,1080,Windows 11 Os,1
162,182,Asus,Vivobook 14 X415Ea-Ek326Ws Notebook,33990,69.32352941,11Th Gen Intel Core I3 1115G4,"Dual Core, 4 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated Intel Uhd,14.0,1920,1080,Windows 11 Os,1
163,184,Dell,Inspiron 5630 Laptop,75990,70.0,13Th Gen Intel Core I5 1340P,"12 Cores (4P + 8E), 16 Threads",16Gb,Lpddr5,512Gb,Ssd,Intel Iris Xe Graphics,16.0,2560,1600,Windows 11 Os,1
164,185,Apple,Macbook Air 15 2023 Laptop,144990,69.32352941,Apple M2,Octa Core (4P + 4E),8Gb,Ddr4,512Gb,Ssd,10-Core Gpu,15.3,2880,1864,Mac Os,1
165,186,Asus,Vivobook 15 X1502Za-Ej542Ws Laptop,60539,64.0,12Th Gen Intel Core I5 12500H,"12 Cores (4P + 8E), 16 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Iris Xe,15.6,1920,1080,Windows 11 Os,1
166,187,Asus,Vivobook 15 M1502Qa-Ej742Ws Laptop,56990,69.32352941,5Th Gen Amd Ryzen 7 5800H,"Octa Core, 16 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon,15.6,1920,1080,Windows Os,1
167,189,Hp,Pavilion 15-Eg3027Tu Laptop,75533,66.0,13Th Gen Intel Core I5 1340P,"12 Cores (4P + 8E), 16 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
168,190,Dell,G15-5530 Gn553064Grm002Orb1 Gaming Laptop,74990,69.0,13Th Gen Intel Core I5 13450Hx,"10 Cores (6P + 4E), 16 Threads",8Gb,Ddr5,512Gb,Ssd,6Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
169,191,Asus,Tuf Gaming A15 Fa577Nu-Lp082W Gaming Laptop,94990,77.0,7Th Gen Amd Ryzen 7 7735Hs,"Octa Core, 16 Threads",16Gb,Ddr5,512Gb,Ssd,6Gb Nvidia Geforce Rtx 4050,15.6,1920,1080,Windows 11 Os,1
170,192,Asus,Rog Strix G16 2023 G614Jv-N4141Ws Gaming Laptop,179990,77.0,13Th Gen Intel Core I9 13980Hx,"24 Cores (8P + 16E), 32 Threads",16Gb,Ddr5,1Tb,Ssd,8Gb Nvidia Geforce Rtx 4060,16.0,2560,1600,Windows 11 Os,1
171,193,Asus,Vivobook 16X 2023 K3605Zc-Mb541Ws Laptop,77990,72.0,12Th Gen Intel Core I5 12450H,"Octa Core (4P + 4E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,16.0,1920,1200,Windows 11 Os,1
172,194,Hp,15S-Fr5009Tu Laptop,37990,69.32352941,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Uhd Graphics,15.6,1920,1080,Windows 11 Os,1
173,195,Hp,15-Fd0013Tu Laptop,62990,69.32352941,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Integrated Integrated,15.6,1920,1080,Windows 11 Os,1
174,196,Acer,Predator Helios Neo 16 Phn16-71 2023 Gaming Laptop,129999,78.0,13Th Gen Intel Core I7 13700Hx,"16 Cores (8P + 8E), 24 Threads",16Gb,Ddr5,1Tb,Ssd,8Gb Nvidia Geforce Rtx 4060,16.0,2560,1600,Windows 11 Os,1
175,197,Hp,Pavilion 15-Eh2050Au Laptop,52990,62.0,5Th Gen Amd Ryzen 5 5625U,"Hexa Core, 12 Threads",8Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,15.6,1920,1080,Windows 11 Os,1
176,199,Acer,Predator Helios Neo 16 Phn16-71 Laptop,104990,75.0,13Th Gen Intel Core I7 13700Hx,"16 Cores (8P + 8E), 24 Threads",16Gb,Ddr5,512Gb,Ssd,6Gb Nvidia Geforce Rtx 4050,16.0,1920,1200,Windows 11 Os,1
177,200,Realme,Book Prime Cloudpro002 Laptop,47999,62.0,11Th Gen Intel Core I5 11320H,"Quad Core, 8 Threads",8Gb,Lpddr4X,512Gb,Ssd,Intel Iris Xe Graphics,14.0,2160,1440,Windows 11 Os,1
178,201,Acer,Predator Helios Neo 16 Phn16-71 Gaming Laptop,114499,75.0,13Th Gen Intel Core I7 13700Hx,"16 Cores (8P + 8E), 24 Threads",16Gb,Ddr5,1Tb,Ssd,6Gb Nvidia Geforce Rtx 4050,16.0,1920,1200,Windows 11 Os,1
179,202,Hp,Pavilion 15-Eg2017Tu Laptop,49990,60.0,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Uhd Graphics,15.6,1920,1080,Windows 11 Os,1
180,203,Asus,Vivobook 15 X1502Za-Ej953Ws Laptop,39990,69.32352941,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Iris Xe,15.6,1920,1080,Windows 11 Os,1
181,204,Acer,Nitro 5 An515-47 2023 Gaming Laptop,68990,73.0,7Th Gen Amd Ryzen 5 7535Hs,"Hexa Core, 12 Threads",16Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
182,205,Acer,Nitro 5 An515-47 Gaming Laptop,79990,72.0,7Th Gen Amd Ryzen 7 7735Hs,"Octa Core, 16 Threads",16Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
183,206,Msi,Gf63 Thin 11Uc-1293In Gaming Laptop,66490,75.0,11Th Gen Intel Core I7 11800H,"Octa Core, 16 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,2
184,207,Asus,Vivobook S14 Flip 2022 Tn3402Qa-Lz741Ws Laptop,69990,70.0,5Th Gen Amd Ryzen 7 5800H,"Octa Core, 16 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,14.0,1920,1200,Windows 11 Os,1
185,208,Asus,Vivobook S15 Oled 2023 S5504Va-Ma543Ws Laptop,86490,65.0,13Th Gen Intel Core I5 13500H,"12 Cores (4P + 8E), 16 Threads",16Gb,Lpddr5,512Gb,Ssd,Intel Integrated Iris Xe,15.6,2880,1620,Windows 11 Os,1
186,209,Hp,15-Fc0025Au Laptop,32790,69.32352941,7Th Gen Amd Ryzen 3 7320U,"Quad Core, 8 Threads",8Gb,Ddr4,512Gb,Ssd,Amd Radeon Amd,15.6,1920,1080,Windows 11 Os,1
187,210,Asus,Rog Zephyrus Duo 16,429990,69.32352941,7Th Gen Amd Ryzen 9  7945Hx,"16 Cores, 32 Threads",32Gb,Ddr5,2Tb,Ssd,16Gb Nvidia Geforce Rtx 4090,16.0,3840,2400,Windows 11 Os,1
188,211,Dell,Vostro 3425 M552321Win9S Laptop,49990,68.0,5Th Gen Amd Ryzen 5 5625U,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,14.0,1920,1080,Windows 11 Os,1
189,212,Msi,Modern 14 C7M-062In Laptop,43990,62.0,7Th Gen Amd Ryzen 5 7530U,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Amd,14.0,1920,1080,Windows 11 Os,1
190,213,Msi,Modern 14 C11M-030In Laptop,36990,69.32352941,11Th Gen Intel Core I5 1155G7,"Quad Core, 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 Os,1
191,214,Msi,Sword 15 A12Vf-401In Gaming Laptop,102990,79.0,12Th Gen Intel Core I7 12650H,"10 Cores (6P + 4E), 16 Threads",16Gb,Ddr5,1Tb,Ssd,8Gb Nvidia Geforce Rtx 4060,15.6,1920,1080,Windows 11 Os,2
192,215,Acer,Extensa 15 Ex215-33 Laptop,29990,69.32352941,Intel Core I3 N305,"Octa Core, 8 Threads",8Gb,Lpddr5,256Gb,Ssd,Intel Integrated Uhd,15.6,1920,1080,Windows 11 Os,1
193,216,Hp,Pavilion X360 14-Ek1010Tu Laptop,77889,70.0,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",16Gb,Ddr4,1Tb,Ssd,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 Os,1
194,218,Samsung,Galaxy Book 3 Np750Xfg-Kb1In Laptop,69990,69.32352941,13Th Gen Intel Core I5 1335U,"10 Cores (2P + 8E), 12 Threads",8Gb,Lpddr4X,512Gb,Ssd,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
195,220,Samsung,Galaxy Book 3 360 Np750Qfg-Ka3In Laptop,138990,74.0,13Th Gen Intel Core I7 1360P,"12 Cores (4P + 8E), 16 Threads",16Gb,Lpddr4X,1Tb,Ssd,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
196,221,Hp,Victus 15-Fb0777Ax Gaming Laptop,51990,67.0,5Th Gen Amd Ryzen 5  5600H,"Hexa Core, 12 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Amd Radeon Rx 6500M Graphics,15.6,1920,1080,Windows 11 Os,1
197,222,Samsung,Galaxy Book 3 Laptop,69990,69.32352941,13Th Gen Intel Core I5 1340P,"12 Cores (4P + 8E), 16 Threads",8Gb,Lpddr5,512Gb,Ssd,Intel Iris Xe Graphics,14.0,1920,1080,Windows 11 Os,1
198,223,Asus,Vivobook Pro 15 Oled M3500Qc-L1502Ws Gaming Laptop,72990,66.0,5Th Gen Amd Ryzen 5 5600H,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050,15.6,1920,1080,Windows 11 Os,1
199,224,Asus,Vivobook 16X M1603Qa-Mb512Ws Laptop,50400,67.0,5Th Gen Amd Ryzen 5 5600H,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Vega 7,16.0,1200,1920,Windows 11 Os,1
200,225,Dell,Latitude 3430 Laptop,108000,60.0,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Iris Xe Graphics,14.0,1366,768,Windows 11 Os,1
201,226,Dell,Inspiron 3520 Laptop,50990,69.32352941,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,1Tb,Hard-Disk,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
202,228,Lenovo,Ideapad Gaming 3 15Ihu6 82K101Edin Laptop,47990,67.0,11Th Gen Intel Core I5 11300H,"Quad Core, 8 Threads",8Gb,Ddr4,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050 Graphics,15.6,1920,1080,Windows 11 Os,1
203,229,Hp,Omen 16-N0079Ax Gaming Laptop,91990,80.0,6Th Gen Amd Ryzen 7  6800H,"Octa Core, 16 Threads",16Gb,Ddr5,512Gb,Ssd,8Gb Amd Radeon Rx 6650M,16.1,1920,1080,Windows 11 Os,1
204,232,Acer,One 14 Z2-493 Laptop,25449,69.32352941,3Rd Gen Amd Ryzen 3  3250U,"Dual Core, 4 Threads",8Gb,Ddr4,256Gb,Ssd,Amd Radeon Graphics,14.0,1366,768,Windows 11 Os,1
205,233,Acer,Aspire 3 A315-59 Laptop,33207,69.32352941,12Th Gen Intel Core I3 1215U,"Hexa Core (2P + 4E), 8 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Graphics,15.6,1920,1080,Windows 11 Os,1
206,234,Hp,Pavilion 15S-Fr5007Tu Laptop,52990,69.32352941,12Th Gen Intel Core I5 1235U,"10 Cores (2P + 8E), 12 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Iris Xe,15.6,1920,1080,Windows 11 Os,1
207,235,Dell,Vostro 3425 Laptop,42434,66.0,5Th Gen Amd Ryzen 5 5625U,"Hexa Core, 12 Threads",8Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,14.0,1920,1080,Windows 11 Os,1
208,236,Hp,15S-Du3614Tu Laptop,42200,65.0,11Th Gen Intel Core I3 1115G4,"Dual Core, 4 Threads",8Gb,Ddr4,1Tb,Hard-Disk,Intel Integrated Uhd,15.6,1920,1080,Windows 11 Os,1
209,237,Hp,Pavilion 15S-Eq2182Au Laptop,41990,60.0,5Th Gen Amd Ryzen 5  5500U,"Hexa Core, 12 Threads",16Gb,Ddr4,512Gb,Ssd,Amd Radeon Graphics,15.6,1920,1080,Windows 11 Os,1
210,238,Asus,Tuf Gaming A15 2022 Fa577Re-Hn055Ws Gaming Laptop,80900,79.0,6Th Gen Amd Ryzen 7 6800H,"Octa Core, 16 Threads",16Gb,Ddr5,512Gb,Ssd,4Gb Nvidia Geforce Rtx 3050 Ti,15.6,1920,1080,Windows 11 Os,1
211,239,Asus,Vivobook 15 Touch X515Ea-Ez311Ws Laptop,38990,69.32352941,11Th Gen Intel Core I3 1115G4,"Dual Core, 4 Threads",8Gb,Ddr4,512Gb,Ssd,Intel Integrated Uhd Graphics,15.6,1920,1080,Windows 11 Os,1
213,241,Apple,Macbook Air 2022 Laptop,135990,69.32352941,Apple M2 Apple M2 Chip,Octa Core,8Gb,Unified,512Gb,Ssd,10-Core Gpu,13.6,2560,1664,Mac Os,1
214,242,Asus,Vivobook S15 Oled K3502Za-L501Ws Laptop,72490,64.0,12Th Gen Intel Core I5 12500H,"12 Cores (4P + 8E), 16 Threads",16Gb,Ddr4,512Gb,Ssd,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 Os,1
